UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1010035,No,337,Tab,32281,2,3,Beach,116,7932,3,Yes,34,No,2,1,18
1010036,No,274,Laptop,5148,2,4,Historical site,104,4995,2,Yes,25,No,3,0,10
1010037,No,331,Tab,41310,2,3,Historical site,91,7911,1,Yes,34,No,1,1,19
1010038,No,191,Tab,20381,9,3,Historical site,83,4465,1,No,28,No,4,1,11
1010039,No,319,Tab,32178,6,3,Big Cities,57,9304,3,No,24,No,2,0,11
1010040,No,228,Tab,37912,9,4,Historical site,58,3040,10,No,27,No,3,1,17
1010041,No,277,Tab,18597,2,4,Beach,67,4553,3,No,29,No,3,0,23
1010042,No,347,Mobile,43371,1,1,Beach,89,10804,5,No,40,Yes,4,1,29
1010043,Yes,190,Tab,8448,22,1,Hill Stations,74,1600,1,No,19,No,3,1,9
1010044,Yes,366,Laptop,38305,9,3,Beach,97,12994,9,No,30,No,3,0,35
1010045,No,205,Tab,13704,17,4,Historical site,77,2358,3,No,26,No,3,3,11
1010046,No,343,Tab,35224,28,2,Trekking,68,16762,1,No,32,No,3,0,25
1010047,No,248,Laptop,20521,10,3,Beach,71,3489,6,No,29,No,1,1,16
1010048,No,241,Tab,25974,2,4,Beach,93,3546,3,No,20,No,4,1,8
1010049,No,317,Mobile,19372,4,3,Hill Stations,70,6474,7,No,40,No,2,1,13
1010050,No,310,Tab,12959,8,2,Beach,103,6568,3,Yes,32,No,2,1,18
1010051,No,191,Tab,17752,29,1,Historical site,103,3964,3,No,23,No,2,3,13
1010052,No,351,Tab,25140,13,4,Beach,56,5625,7,No,31,No,4,0,25
1010053,No,268,Tab,47997,27,4,Beach,65,6941,4,No,35,No,2,1,19
1010054,No,231,Tab,27799,16,1,Beach,46,2907,2,No,34,No,2,1,11
1010055,No,358,Mobile,19062,2,4,Big Cities,100,5026,8,No,33,No,4,1,10
1010056,No,359,Tab,44751,2,3,Beach,98,10415,4,Yes,22,No,2,1,23
1010057,Yes,282,Tab,51001,13,5,Big Cities,122,6181,6,Yes,21,No,2,3,26
1010058,Yes,247,Tab,33780,1,2,Beach,45,6778,7,No,29,No,2,0,10
1010059,No,182,Tab,5657,4,1,Historical site,71,3358,3,No,21,No,3,0,10
1010060,No,238,Laptop,5753,24,1,Trekking,40,5291,4,No,37,Yes,4,0,13
1010061,No,298,Mobile,27762,1,3,Beach,95,6538,1,Yes,33,No,4,1,11
1010062,No,254,Tab,13022,19,3,Beach,96,9655,3,No,26,No,3,1,19
1010063,No,311,Tab,21439,7,4,Historical site,109,19897,3,No,34,No,2,0,24
1010064,No,342,Tab,6207,4,3,Beach,81,9804,4,No,32,Yes,3,2,14
1010065,No,233,Laptop,45964,2,4,Trekking,92,5020,2,No,35,No,4,0,19
1010066,No,188,Laptop,31438,10,3,Historical site,79,2195,0,No,29,No,4,1,8
1010067,Yes,239,Laptop,21042,8,3,Hill Stations,78,2240,8,No,30,No,3,1,10
1010068,No,239,Tab,35156,5,3,Trekking,60,8398,3,No,42,No,3,1,11
1010069,No,216,Tab,36929,8,3,Historical site,84,3493,3,No,24,No,3,0,9
1010070,Yes,224,Tab,15020,9,3,Big Cities,70,2814,3,No,26,No,3,0,8
1010071,No,226,Laptop,16189,1,3,Beach,88,6360,10,Yes,26,No,4,0,15
1010072,No,234,Tab,34302,15,2,Big Cities,116,7193,2,No,22,No,1,1,19
1010073,No,260,Tab,6392,2,4,Historical site,114,2996,1,Yes,35,No,1,3,11
1010074,No,261,Mobile,44952,2,3,Big Cities,79,5200,10,No,27,No,4,0,23
1010075,No,382,Tab,46013,11,4,Big Cities,93,4567,3,No,22,No,3,0,15
1010076,Yes,261,Tab,7434,16,3,Beach,92,8621,2,Yes,29,Yes,3,0,16
1010077,No,297,Laptop,20830,2,2,Historical site,100,2537,4,No,23,No,2,1,16
1010078,Yes,244,Tab,37807,16,4,Big Cities,90,8209,3,No,23,No,1,3,16
1010079,No,223,Tab,20690,4,3,Trekking,113,2174,1,No,32,No,3,1,8
1010080,No,239,Tab,10727,16,3,Beach,72,5357,4,No,28,No,3,1,15
1010081,No,249,Mobile,33404,5,4,Trekking,82,2774,3,No,30,No,2,0,16
1010082,No,292,Tab,29203,18,3,Historical site,83,5868,5,Yes,36,No,3,1,21
1010083,Yes,332,Laptop,28287,17,3,Trekking,56,2486,9,Yes,31,No,4,1,9
1010084,No,329,Tab,29980,12,3,Historical site,74,2829,9,No,30,Yes,2,3,14
1010085,No,418,Tab,16774,2,3,Historical site,80,19099,9,No,28,No,2,3,37
1010086,No,257,Mobile,27168,4,3,Trekking,104,3123,5,No,25,No,4,2,16
1010087,No,317,Tab,19224,9,4,Beach,113,2332,2,No,36,Yes,2,2,11
1010088,No,266,Mobile,48163,10,3,Beach,104,4055,1,Yes,33,No,3,1,21
1010089,No,406,Mobile,23170,1,4,Historical site,74,13026,6,Yes,38,Yes,4,3,32
1010090,No,332,Tab,8597,2,3,Beach,112,3595,1,No,24,No,2,0,17
1010091,No,266,Tab,17929,3,2,Beach,52,6079,5,No,34,No,1,0,10
1010092,Yes,172,Tab,11848,7,1,Big Cities,46,2729,1,No,33,No,2,0,7
1010093,No,291,Tab,40397,6,2,Other,61,3765,1,No,31,No,2,1,11
1010094,Yes,177,Tab,45343,8,1,Historical site,102,2448,2,Yes,36,No,3,0,4
1010095,No,242,Tab,6913,29,4,Big Cities,111,5528,1,No,25,No,1,2,20
1010096,No,391,Tab,33021,3,3,Trekking,69,13169,4,No,24,No,4,0,22
1010097,No,284,Tab,20661,9,2,Big Cities,71,4236,3,No,27,No,1,2,11
1010098,No,356,Tab,25747,2,4,Historical site,64,19387,7,Yes,31,No,3,1,31
1010099,No,284,Tab,48466,10,3,Beach,110,8389,8,Yes,30,No,4,1,20
1010100,Yes,336,Laptop,15053,1,2,Historical site,110,2392,1,Yes,28,No,3,3,12
1010101,No,284,Tab,43402,8,2,Other,98,4139,4,No,22,No,3,0,24
1010102,Yes,267,Tab,10659,27,3,Beach,105,5879,3,Yes,29,No,4,0,15
1010103,No,258,Tab,30396,8,4,Beach,112,3206,7,No,25,No,2,1,20
1010104,No,219,Tab,41389,1,3,Beach,101,2105,1,No,18,No,3,1,13
1010105,No,300,Tab,43908,10,1,Historical site,89,13522,7,No,39,Yes,3,0,17
1010106,No,359,Mobile,29766,26,2,Beach,111,8048,10,No,36,No,3,0,10
1010107,No,308,Tab,21597,2,2,Beach,121,3426,4,No,35,No,4,1,12
1010108,No,325,Tab,39527,13,3,Historical site,111,5602,7,No,36,No,3,2,17
1010109,No,267,Mobile,41338,2,2,Historical site,111,5812,4,No,28,No,3,1,24
1010110,No,297,Mobile,46818,2,3,Hill Stations,123,2651,6,No,27,No,4,3,20
1010111,Yes,268,Laptop,8237,9,4,Beach,107,5401,5,No,29,No,3,1,16
1010112,Yes,284,Tab,12996,10,4,Historical site,74,4262,1,No,36,No,2,0,19
1010113,No,306,Laptop,26849,20,3,Beach,92,4174,4,No,30,No,4,1,12
1010114,No,337,Mobile,12039,9,3,Beach,71,2507,6,No,30,No,3,0,11
1010115,No,319,Tab,15681,5,3,Beach,99,6931,4,No,23,No,1,0,16
1010116,No,313,Tab,27917,4,1,Big Cities,98,10510,1,Yes,33,No,4,1,29
1010117,No,231,Tab,38276,10,3,Historical site,77,9732,10,No,28,No,2,0,16
1010118,Yes,202,Tab,32242,20,2,Historical site,88,2208,1,Yes,31,No,3,0,11
1010119,Yes,360,Tab,9190,21,2,Historical site,88,8980,5,No,29,Yes,4,1,22
1010120,No,311,Tab,41841,1,3,Beach,67,6580,6,No,33,No,4,1,20
1010121,No,262,Tab,28399,8,2,Trekking,113,6851,3,No,42,Yes,3,2,14
1010122,No,446,Mobile,12299,2,3,Historical site,73,16344,4,No,40,Yes,4,1,41
1010123,No,269,Tab,6522,23,4,Historical site,112,2756,1,No,33,No,2,1,15
1010124,No,367,Tab,35088,4,3,Beach,108,10380,9,Yes,29,No,3,1,34
1010125,No,309,Tab,26299,12,3,Beach,62,4497,2,No,25,No,2,1,25
1010126,No,412,Tab,15143,7,4,Historical site,93,6906,4,No,35,No,2,1,18
1010127,No,244,Laptop,39419,7,4,Big Cities,87,9700,3,No,26,No,4,2,17
1010128,No,223,Tab,42632,1,3,Historical site,86,3652,3,No,38,Yes,3,1,8
1010129,No,290,Tab,25354,2,4,Big Cities,96,5460,4,Yes,32,Yes,1,2,28
1010130,No,206,Tab,20064,10,3,Historical site,68,4729,2,No,23,No,1,0,9
1010131,No,446,Laptop,42614,15,4,Beach,102,15833,2,Yes,24,No,2,0,25
1010132,No,143,Mobile,50127,14,3,Historical site,59,1572,3,No,29,No,3,0,1
1010133,Yes,245,Tab,12617,18,5,Hill Stations,110,3004,0,No,28,No,3,0,7
1010134,Yes,223,Tab,12304,13,3,Hill Stations,72,2400,5,Yes,33,No,4,3,9
1010135,No,352,Mobile,20657,2,4,Beach,83,5216,6,No,39,Yes,2,2,16
1010136,No,284,Tab,15100,2,4,Other,90,7015,4,Yes,45,Yes,4,1,17
1010137,No,335,Laptop,49809,2,4,Beach,115,5722,2,No,29,Yes,3,1,10
1010138,No,209,Laptop,45450,5,2,Beach,63,2436,2,Yes,32,No,3,0,11
1010139,No,224,Laptop,20149,20,1,Historical site,64,3879,3,No,20,No,2,0,16
1010140,No,245,Laptop,46173,10,4,Big Cities,92,4707,10,No,29,No,3,0,5
1010141,No,321,Mobile,12469,10,4,Trekking,53,3004,4,No,43,Yes,2,2,18
1010142,No,358,Tab,7281,9,4,Beach,81,2161,4,No,29,No,3,0,7
1010143,No,353,Tab,24761,2,2,Beach,106,8639,3,No,21,No,3,1,18
1010144,No,220,Mobile,9842,1,2,Beach,64,2761,2,No,28,No,2,1,10
1010145,No,228,Tab,25458,29,1,Beach,102,6453,10,No,35,No,4,2,12
1010146,No,323,Tab,40027,8,3,Beach,100,4034,6,No,24,No,4,0,16
1010147,Yes,255,Tab,14550,2,4,Big Cities,95,9962,9,Yes,22,No,3,0,12
1010148,No,354,Tab,46218,3,3,Trekking,63,13288,3,No,23,No,4,1,25
1010149,No,215,Tab,25523,23,1,Historical site,52,3587,1,No,36,Yes,4,1,16
1010150,No,228,Tab,12375,6,1,Historical site,104,2861,2,No,29,No,4,0,5
1010151,No,327,Tab,28860,6,3,Historical site,101,19444,8,No,33,No,4,0,27
1010152,No,366,Tab,42883,10,3,Beach,108,19726,4,No,34,No,4,0,32
1010153,Yes,226,Laptop,16114,24,2,Beach,97,2493,3,Yes,39,Yes,2,0,5
1010154,Yes,357,Tab,43927,10,3,Beach,81,7373,6,No,33,Yes,3,3,20
1010155,No,215,Laptop,39621,15,3,Beach,101,4833,1,No,31,No,4,1,14
1010156,No,300,Tab,29283,19,4,Other,56,3955,9,No,27,No,2,3,9
1010157,No,425,Tab,29301,2,4,Trekking,122,2732,9,No,32,Yes,2,1,23
1010158,No,219,Tab,41054,3,3,Historical site,94,2912,1,No,33,No,4,1,4
1010159,Yes,236,Tab,33118,9,3,Historical site,111,1151,3,No,28,No,3,0,5
1010160,Yes,176,Tab,13737,7,1,Beach,92,2519,2,Yes,37,Yes,1,0,8
1010161,No,283,Tab,44359,10,4,Trekking,82,5728,1,Yes,26,No,1,1,15
1010162,No,246,Tab,10930,20,3,Beach,104,4253,2,No,24,No,1,1,19
1010163,No,269,Tab,51841,4,3,Beach,80,9775,2,Yes,20,No,4,3,16
1010164,No,229,Tab,20769,7,3,Beach,85,2110,4,No,35,No,2,0,18
1010165,No,287,Tab,27448,7,4,Historical site,98,4339,6,Yes,38,Yes,3,1,22
1010166,No,269,Tab,7701,16,2,Other,61,4839,2,Yes,23,No,4,0,6
1010167,No,347,Tab,19507,25,2,Beach,117,5957,0,No,34,No,4,2,18
1010168,No,277,Laptop,42504,2,1,Hill Stations,108,3942,3,No,38,Yes,4,0,14
1010169,No,311,Tab,39829,1,4,Beach,109,16873,3,No,25,No,1,1,26
1010170,No,205,Tab,16915,1,2,Beach,111,2993,2,Yes,34,No,3,1,10
1010171,No,210,Tab,17942,2,2,Historical site,106,6568,1,No,26,No,2,0,11
1010172,No,373,Laptop,4150,22,3,Historical site,69,17232,4,No,24,No,2,1,34
1010173,No,337,Tab,5994,1,4,Beach,92,5083,4,No,37,No,4,1,14
1010174,Yes,260,Mobile,33902,16,4,Trekking,98,2366,1,Yes,37,Yes,2,1,6
1010175,Yes,433,Tab,40710,24,2,Beach,117,2637,1,No,24,No,4,0,7
1010176,No,278,Tab,11781,17,2,Big Cities,50,5579,2,No,29,No,3,2,19
1010177,No,314,Tab,11843,8,3,Big Cities,66,4453,7,No,38,Yes,3,1,22
1010178,No,329,Tab,48908,6,3,Historical site,99,13404,9,No,34,No,2,1,23
1010179,No,243,Tab,37820,10,2,Historical site,99,6634,4,Yes,32,No,4,1,11
1010180,No,270,Tab,25770,3,1,Historical site,93,8161,3,Yes,21,No,3,0,14
1010181,No,243,Tab,16530,4,3,Historical site,74,4042,10,No,25,No,2,1,9
1010182,No,208,Laptop,38409,6,3,Other,76,2608,1,No,39,No,1,1,12
1010183,No,348,Laptop,45445,1,4,Historical site,52,5454,4,No,27,No,3,0,14
1010184,No,262,Tab,7644,10,4,Big Cities,59,5547,2,No,27,No,2,0,16
1010185,No,221,Laptop,27452,1,2,Beach,54,6898,3,Yes,27,No,3,1,11
1010186,Yes,229,Laptop,26163,24,3,Trekking,61,1156,2,No,40,No,4,0,6
1010187,No,304,Mobile,43838,21,4,Beach,46,5798,6,No,40,No,3,1,16
1010188,No,210,Tab,47433,2,4,Trekking,51,2283,3,No,30,No,3,1,12
1010189,No,262,Laptop,25780,22,4,Other,112,5799,3,Yes,23,No,2,0,23
1010190,Yes,215,Tab,51669,13,2,Big Cities,100,9918,5,Yes,33,No,4,0,13
1010191,No,365,Mobile,40964,14,4,Trekking,83,5529,8,No,32,No,3,1,24
1010192,No,433,Tab,50544,11,5,Big Cities,113,5451,6,No,23,No,3,1,14
1010193,No,306,Tab,30385,9,2,Historical site,105,5214,1,No,41,Yes,4,1,12
1010194,No,295,Laptop,48845,8,3,Historical site,77,2182,1,Yes,27,No,3,1,28
1010195,No,447,Tab,21219,21,3,Beach,88,17939,5,Yes,27,No,3,1,31
1010196,Yes,245,Laptop,8380,5,2,Beach,62,2502,5,Yes,29,No,1,0,14
1010197,No,295,Tab,42257,9,2,Beach,91,4831,4,No,38,No,4,2,10
1010198,No,375,Laptop,37292,2,1,Beach,54,19212,5,No,29,No,4,0,36
1010199,No,321,Tab,14707,12,4,Big Cities,92,5154,5,Yes,30,No,3,2,19
1010200,Yes,216,Laptop,46848,22,3,Hill Stations,68,2919,2,No,28,No,1,0,8
1010201,No,268,Tab,23917,18,4,Historical site,88,5631,0,No,33,No,4,1,11
1010202,No,219,Mobile,38666,16,3,Historical site,63,2197,3,No,33,No,3,0,10
1010203,No,239,Mobile,34216,3,2,Historical site,68,3115,3,Yes,20,No,4,1,11
1010204,No,276,Mobile,47336,9,4,Beach,87,2877,2,No,40,Yes,2,0,14
1010205,No,261,Tab,32836,1,3,Big Cities,46,9945,2,No,38,Yes,1,0,22
1010206,No,267,Tab,43413,13,4,Historical site,51,8681,1,No,28,No,3,1,17
1010207,No,205,Tab,5554,1,3,Historical site,116,2912,0,No,25,No,4,0,13
1010208,No,223,Tab,4801,1,3,Beach,107,5437,1,No,25,No,1,1,9
1010209,No,248,Mobile,40149,15,4,Historical site,51,6710,7,No,34,No,2,1,11
1010210,No,242,Laptop,39433,1,3,Beach,70,5046,3,No,40,Yes,2,0,13
1010211,Yes,222,Tab,49188,17,3,Trekking,42,2435,5,No,26,No,1,1,10
1010212,No,300,Tab,49193,1,3,Beach,81,2913,4,No,28,No,1,0,24
1010213,No,273,Tab,42883,7,4,Beach,72,5263,1,Yes,21,No,4,0,14
1010214,No,215,Tab,33434,9,3,Big Cities,58,4155,1,No,28,No,1,0,10
1010215,No,250,Tab,48092,5,4,Beach,79,9739,9,No,35,Yes,2,0,11
1010216,Yes,246,Laptop,26433,26,4,Big Cities,86,5685,3,Yes,32,No,3,0,17
1010217,Yes,403,Tab,40929,24,4,Beach,85,10494,7,Yes,29,No,2,0,20
1010218,No,414,Tab,5465,9,2,Beach,88,2946,3,No,23,No,3,2,15
1010219,No,256,Laptop,45642,7,2,Beach,47,6017,1,No,30,Yes,3,3,17
1010220,No,335,Tab,20146,11,3,Beach,50,7560,3,No,30,No,2,1,15
1010221,No,299,Laptop,50601,1,4,Other,108,3043,0,Yes,31,No,2,1,10
1010222,No,426,Tab,6673,26,4,Hill Stations,93,19685,5,Yes,31,No,1,1,41
1010223,No,242,Tab,44710,2,1,Historical site,77,1193,3,Yes,25,No,3,3,7
1010224,No,305,Tab,4207,15,4,Big Cities,89,13403,0,No,29,No,1,0,25
1010225,No,321,Mobile,11779,23,2,Beach,57,4377,2,No,25,No,4,0,22
1010226,No,246,Mobile,24447,10,3,Historical site,54,11085,6,No,42,Yes,3,1,23
1010227,No,418,Tab,5547,10,3,Historical site,98,4493,7,Yes,34,No,4,0,13
1010228,No,188,Tab,27023,1,2,Beach,61,4672,1,No,22,No,2,0,9
1010229,No,184,Tab,20039,12,2,Other,103,2693,3,No,24,No,3,0,10
1010230,No,310,Laptop,24274,11,3,Trekking,87,6379,1,No,28,No,1,1,14
1010231,No,310,Tab,15591,2,2,Big Cities,113,5731,4,No,37,No,3,1,18
1010232,No,193,Tab,10867,2,3,Hill Stations,101,2243,4,No,32,No,3,0,15
1010233,No,235,Tab,31930,1,2,Historical site,88,3808,1,No,30,No,3,0,21
1010234,No,195,Tab,34238,2,1,Other,83,4036,6,Yes,32,No,3,1,14
1010235,No,367,Tab,41340,25,3,Historical site,100,8704,2,No,39,Yes,2,0,29
1010236,No,261,Mobile,46002,1,2,Historical site,75,2062,2,No,30,No,3,3,6
1010237,No,296,Tab,46290,1,4,Beach,103,4489,0,No,28,No,1,2,22
1010238,No,239,Tab,40438,2,2,Beach,75,3127,0,No,32,No,3,1,7
1010239,No,295,Laptop,17830,6,4,Beach,92,5385,4,No,26,No,4,1,14
1010240,No,321,Tab,19532,18,4,Beach,47,5474,7,Yes,35,No,3,1,13
1010241,No,318,Tab,22515,1,3,Beach,98,2842,4,No,34,Yes,1,1,15
1010242,No,358,Mobile,40715,1,1,Historical site,116,12004,2,No,28,No,1,2,19
1010243,No,275,Tab,52186,11,4,Historical site,61,2723,7,Yes,33,No,3,1,12
1010244,No,172,Tab,20370,1,2,Beach,74,3423,1,No,26,No,4,0,11
1010245,No,268,Tab,48872,9,4,Historical site,63,5154,3,No,35,No,2,0,13
1010246,No,252,Tab,17593,15,2,Historical site,118,4941,1,Yes,21,No,1,1,16
1010247,No,254,Tab,9388,29,4,Beach,66,2908,2,No,27,No,3,0,12
1010248,No,314,Tab,19049,1,4,Beach,107,2458,8,No,27,No,3,2,12
1010249,No,250,Tab,8232,1,4,Historical site,80,2335,1,No,27,No,2,1,11
1010250,No,298,Tab,4104,24,1,Beach,77,4164,9,No,25,No,1,0,24
1010251,No,290,Tab,7080,10,3,Historical site,112,13258,4,No,24,No,1,1,25
1010252,No,255,Tab,28088,1,4,Big Cities,57,10473,2,No,25,No,3,2,21
1010253,No,289,Tab,5682,10,3,Beach,63,13813,3,Yes,39,Yes,1,1,18
1010254,No,193,Tab,48416,8,2,Other,94,4965,1,Yes,39,Yes,2,1,12
1010255,No,401,Mobile,20520,29,4,Beach,51,3550,4,No,24,No,2,2,19
1010256,No,343,Tab,36351,1,3,Historical site,56,2499,7,Yes,27,No,3,0,13
1010257,No,168,Tab,17587,5,1,Historical site,72,2448,1,Yes,26,No,4,0,4
1010258,No,302,Mobile,3730,9,3,Beach,110,19484,3,No,24,No,3,0,30
1010259,Yes,182,Laptop,22378,9,3,Big Cities,52,1860,2,No,26,No,1,1,7
1010260,No,280,Tab,19540,3,3,Historical site,107,7694,1,No,34,No,3,2,13
1010261,No,278,Laptop,24128,4,2,Beach,112,5185,9,No,28,No,2,3,25
1010262,No,430,Mobile,23388,1,4,Beach,68,6355,3,No,32,Yes,1,1,19
1010263,Yes,231,Tab,38265,1,4,Historical site,57,4851,10,Yes,32,No,2,3,8
1010264,No,328,Tab,10553,2,3,Beach,71,18947,6,No,22,No,1,0,29
1010265,Yes,427,Tab,10905,7,2,Trekking,84,2391,9,No,19,No,4,1,17
1010266,No,314,Tab,20409,28,4,Beach,71,13637,0,No,44,Yes,3,1,23
1010267,No,260,Tab,24673,28,3,Big Cities,119,6768,2,No,42,Yes,4,2,13
1010268,No,275,Mobile,10590,15,4,Big Cities,104,5475,1,No,38,Yes,1,1,20
1010269,No,318,Tab,32594,3,3,Beach,71,8998,4,No,31,No,3,1,21
1010270,No,247,Tab,18556,2,3,Trekking,94,2506,2,No,20,No,4,0,6
1010271,No,273,Tab,40154,26,4,Beach,55,8887,2,Yes,26,No,3,0,16
1010272,No,294,Tab,12124,10,2,Beach,112,5399,3,No,23,No,3,1,10
1010273,Yes,384,Laptop,30779,1,4,Beach,105,6784,8,No,23,No,4,2,20
1010274,No,282,Tab,39250,11,4,Big Cities,119,6715,4,No,23,No,1,1,9
1010275,No,350,Tab,13129,20,3,Beach,68,4914,8,No,31,No,3,0,12
1010276,No,314,Tab,46325,2,4,Beach,70,2870,3,No,21,No,4,0,9
1010277,No,273,Laptop,42011,18,4,Beach,98,5744,3,Yes,27,No,4,2,12
1010278,No,305,Tab,41828,2,4,Historical site,123,2053,2,No,29,No,2,3,24
1010279,No,267,Tab,10102,1,4,Beach,76,3042,2,No,27,No,4,1,4
1010280,No,229,Tab,48282,13,2,Other,69,4071,6,Yes,25,No,1,1,20
1010281,No,231,Tab,16434,28,4,Historical site,89,3846,1,No,25,No,2,0,9
1010282,Yes,382,Tab,14384,28,3,Big Cities,59,10905,6,Yes,34,No,2,1,27
1010283,No,300,Tab,25324,24,1,Big Cities,70,12089,2,No,34,No,1,1,26
1010284,No,240,Mobile,11436,5,3,Historical site,82,9992,1,No,29,No,2,0,16
1010285,No,203,Tab,40889,5,3,Other,51,3032,2,No,36,No,4,0,12
1010286,No,280,Laptop,30990,23,2,Historical site,58,2625,4,No,25,No,3,1,20
1010287,No,305,Tab,21499,6,1,Historical site,58,10054,5,No,27,No,1,1,14
1010288,No,209,Tab,5473,4,3,Beach,103,6199,2,Yes,35,Yes,2,1,11
1010289,No,375,Laptop,35858,2,3,Historical site,80,5447,4,No,22,No,4,0,24
1010290,No,269,Tab,22029,8,3,Historical site,97,4453,2,No,20,No,1,0,12
1010291,Yes,319,Tab,38621,1,2,Beach,106,6057,10,Yes,20,No,1,0,14
1010292,No,378,Laptop,9803,8,1,Beach,70,5193,1,No,32,Yes,4,1,11
1010293,Yes,284,Tab,48103,2,2,Other,112,2139,6,Yes,32,No,2,0,10
1010294,No,253,Laptop,48762,3,4,Beach,71,2959,1,Yes,22,No,3,0,11
1010295,No,211,Tab,20743,2,1,Historical site,59,3536,11,No,33,No,4,1,15
1010296,No,246,Laptop,35218,2,2,Beach,94,3116,0,No,26,No,3,0,11
1010297,No,450,Tab,46385,3,3,Historical site,102,2731,4,Yes,35,Yes,1,3,17
1010298,No,232,Tab,47576,24,1,Beach,91,2755,2,No,36,Yes,2,1,6
1010299,No,293,Laptop,7602,23,3,Beach,66,9586,0,No,35,Yes,2,0,16
1010300,No,277,Tab,45518,27,3,Historical site,103,5302,6,No,24,No,2,2,21
1010301,No,271,Tab,28357,16,3,Historical site,102,2481,0,No,21,No,3,1,13
1010302,No,232,Tab,5407,15,2,Beach,57,4245,2,Yes,28,No,4,0,18
1010303,No,243,Tab,23498,26,1,Beach,42,2955,2,No,35,No,4,1,7
1010304,No,265,Tab,47148,19,2,Historical site,110,2724,1,No,20,No,3,1,8
1010305,Yes,221,Tab,3656,24,3,Beach,68,2092,5,Yes,24,No,2,0,14
1010306,No,225,Tab,48655,21,4,Beach,71,10043,1,No,22,No,3,1,19
1010307,No,246,Tab,11737,5,2,Beach,104,3351,0,Yes,26,No,4,2,14
1010308,No,173,Mobile,39342,16,2,Historical site,123,2987,3,Yes,24,No,2,2,8
1010309,No,408,Tab,42715,2,4,Beach,99,15487,4,No,28,No,3,0,37
1010310,No,292,Tab,13040,2,3,Beach,66,4000,5,Yes,28,No,3,0,13
1010311,No,188,Mobile,23604,11,2,Other,119,4065,2,No,32,No,4,1,10
1010312,Yes,278,Tab,42682,9,4,Beach,102,3467,9,No,30,Yes,2,0,14
1010313,No,267,Tab,14707,7,4,Beach,71,12048,0,No,21,No,3,0,17
1010314,No,170,Tab,13738,15,2,Beach,112,1294,2,No,31,No,4,0,5
1010315,Yes,264,Tab,24515,6,1,Historical site,100,3015,2,No,24,No,3,0,9
1010316,No,402,Tab,44914,5,3,Other,76,19148,6,No,22,No,4,1,29
1010317,Yes,253,Laptop,39434,16,1,Beach,95,3980,2,Yes,39,Yes,2,0,17
1010318,No,327,Tab,24225,8,4,Big Cities,64,6881,1,No,32,No,4,1,18
1010319,No,344,Tab,16732,7,4,Historical site,69,10305,3,No,27,No,4,1,28
1010320,No,358,Tab,24720,2,4,Big Cities,96,19011,4,No,35,No,4,0,23
1010321,No,255,Tab,32384,2,3,Historical site,89,2539,4,No,30,No,4,0,12
1010322,No,340,Tab,51115,10,4,Other,56,6526,2,Yes,28,No,4,0,15
1010323,No,240,Tab,4414,9,2,Historical site,94,2265,2,No,24,No,1,0,12
1010324,Yes,307,Tab,31380,5,3,Trekking,72,2148,4,No,26,No,3,1,24
1010325,Yes,190,Tab,28491,1,3,Historical site,70,2353,2,Yes,28,No,1,1,8
1010326,No,337,Tab,44605,2,2,Historical site,85,2711,1,No,25,No,4,2,13
1010327,Yes,388,Tab,30472,3,2,Big Cities,107,2735,2,Yes,24,No,3,0,5
1010328,No,273,Tab,31196,2,3,Big Cities,112,2066,3,No,35,No,1,0,7
1010329,No,275,Tab,29873,5,4,Beach,101,3482,11,Yes,30,No,4,1,11
1010330,No,253,Laptop,39992,1,3,Beach,59,5428,2,No,36,No,1,2,13
1010331,No,275,Tab,16295,4,2,Other,92,2010,1,No,23,No,3,1,7
1010332,No,211,Tab,43440,2,4,Beach,57,2407,1,No,26,No,4,1,7
1010333,Yes,200,Tab,47555,25,3,Beach,64,2351,2,No,27,No,3,0,7
1010334,No,211,Laptop,34831,8,3,Beach,58,8769,3,No,26,No,4,0,16
1010335,No,234,Laptop,25275,1,2,Historical site,72,4064,2,No,38,Yes,4,0,20
1010336,Yes,314,Tab,47641,12,3,Trekking,60,19597,2,No,24,No,4,0,27
1010337,No,262,Mobile,37329,23,4,Big Cities,97,4631,2,No,30,Yes,3,0,12
1010338,No,286,Tab,14332,19,2,Beach,96,3069,6,No,35,Yes,1,0,13
1010339,No,354,Laptop,42439,5,4,Big Cities,119,5837,4,Yes,31,Yes,3,0,18
1010340,No,275,Tab,43065,8,1,Beach,47,2326,1,No,36,No,4,0,6
1010341,Yes,367,Tab,21946,1,2,Beach,112,5446,10,Yes,35,No,4,0,29
1010342,Yes,218,Tab,50244,5,4,Trekking,73,3501,1,Yes,24,No,3,0,8
1010343,No,342,Tab,52124,1,5,Big Cities,90,5505,5,Yes,38,Yes,3,1,16
1010344,No,270,Mobile,38447,11,2,Historical site,95,9950,2,Yes,35,No,3,1,15
1010345,No,209,Tab,50553,23,3,Big Cities,69,4222,9,Yes,42,No,3,1,9
1010346,No,260,Laptop,18069,1,2,Beach,119,13514,2,Yes,27,No,3,0,20
